Month,DayOfWeek,UniqueCarrier,AirTime,Dest,IsDepDelay,IsArrDelay,DepHourLocal,OriginAirTemp,OriginAirPressure,OriginWindSpeed,OriginSkyCoverage,OriginPrecip1,DestAirTemp,DestAirPressure,DestWindSpeed,DestSkyCoverage,DestPrecip1
12,5,UA,225.0,SNA,True,True,19,28,159,41.0,0.0,0.0,200,9999,51.0,2.0,
1,4,PA (1),,JFK,False,True,13,0,233,82.0,6.0,0.0,83,156,15.0,8.0,8.0
9,4,UA,,SAT,False,False,10,228,207,0.0,7.0,0.0,300,132,41.0,6.0,0.0
9,3,US,85.0,CLT,False,False,10,180,268,88.0,7.0,0.0,310,145,52.0,8.0,0.0
12,1,DH,90.0,IAD,False,False,17,-133,307,51.0,0.0,0.0,-11,254,31.0,0.0,0.0
8,3,UA,227.0,LAX,False,False,6,206,153,15.0,6.0,0.0,217,106,31.0,0.0,0.0
9,6,UA,48.0,CMH,False,False,11,261,154,52.0,7.0,0.0,250,191,26.0,6.0,0.0
11,6,AA,121.0,LGA,False,True,15,128,185,31.0,2.0,0.0,167,97,82.0,7.0,0.0
5,5,CO,88.0,EWR,True,True,16,272,9975,72.0,8.0,0.0,172,84,41.0,8.0,5.0
2,6,HP,210.0,PHX,False,False,10,78,264,31.0,7.0,0.0,183,102,31.0,0.0,0.0
2,3,AA,86.0,DCA,False,False,17,-44,188,57.0,4.0,0.0,0,100,88.0,4.0,0.0
5,7,YV,72.0,DSM,False,False,17,211,138,26.0,0.0,0.0,189,114,66.0,7.0,0.0
4,1,UA,,ATL,True,False,20,106,168,41.0,8.0,0.0,211,256,57.0,0.0,0.0
4,6,AA,,MSN,False,False,7,94,238,62.0,8.0,0.0,106,241,0.0,8.0,0.0
2,4,AA,48.0,STL,False,False,22,61,68,46.0,8.0,0.0,200,19,52.0,7.0,0.0
4,3,UA,,TPA,False,False,14,172,181,36.0,0.0,0.0,283,145,41.0,1.0,0.0
12,1,UA,37.0,IND,False,False,9,-33,216,0.0,0.0,0.0,-17,221,0.0,9.0,0.0
4,5,UA,,SFO,False,False,13,100,236,77.0,8.0,0.0,261,139,67.0,8.0,0.0
11,1,AA,148.0,LGA,False,True,12,117,281,36.0,0.0,0.0,94,140,134.0,7.0,0.0
12,5,AA,87.0,RDU,False,False,0,144,126,15.0,8.0,0.0,106,201,15.0,7.0,0.0
7,1,UA,,MSY,True,True,14,228,131,31.0,8.0,0.0,278,149,41.0,7.0,0.0
6,2,AA,218.0,LAX,False,False,13,200,109,41.0,7.0,0.0,211,99,57.0,7.0,0.0
8,2,UA,227.0,SMF,True,True,19,222,166,26.0,,0.0,410,100,26.0,0.0,
9,4,UA,81.0,DCA,True,True,12,233,222,41.0,4.0,0.0,250,172,62.0,0.0,0.0
10,6,AA,77.0,PHL,False,False,0,128,155,15.0,6.0,0.0,139,196,31.0,2.0,0.0
12,4,US,82.0,CLT,True,False,9,33,219,41.0,7.0,0.0,111,304,36.0,2.0,0.0
10,6,DH,87.0,IAD,False,False,7,28,301,21.0,2.0,0.0,83,278,77.0,4.0,0.0
4,4,UA,153.0,FLL,False,False,9,139,174,41.0,8.0,0.0,267,151,52.0,7.0,
6,5,UA,72.0,MSP,True,True,17,256,57,36.0,7.0,0.0,206,34,41.0,8.0,5.0
3,4,UA,228.0,SNA,True,True,10,44,244,26.0,8.0,0.0,256,204,31.0,2.0,0.0
4,6,UA,43.0,DSM,False,False,19,78,143,62.0,7.0,0.0,94,137,46.0,8.0,0.0
12,1,AA,92.0,LGA,False,False,20,17,197,72.0,8.0,0.0,56,249,26.0,0.0,0.0
4,6,AA,75.0,ROC,False,False,10,139,132,21.0,0.0,0.0,56,74,67.0,8.0,0.0
11,1,HP,,LAS,False,False,23,61,157,31.0,6.0,0.0,122,171,26.0,8.0,0.0
2,5,UA,233.0,SFO,False,False,20,17,197,36.0,8.0,0.0,144,170,72.0,7.0,0.0
6,5,CO,124.0,IAH,False,False,11,256,142,62.0,8.0,0.0,261,145,52.0,8.0,0.0
8,7,AA,,LAX,False,True,9,261,179,26.0,3.0,0.0,211,151,46.0,3.0,0.0
9,5,AA,,ATL,False,False,16,228,155,98.0,6.0,0.0,333,121,41.0,0.0,0.0
5,4,AA,,LAX,False,False,15,172,203,46.0,3.0,0.0,172,146,46.0,8.0,0.0
10,5,MQ,49.0,CMH,False,False,8,100,170,36.0,8.0,0.0,117,213,31.0,8.0,0.0
11,2,AA,43.0,DTW,False,False,15,-22,239,21.0,6.0,0.0,-11,231,26.0,,0.0
8,7,UA,51.0,MSP,False,False,22,244,152,41.0,7.0,0.0,272,154,31.0,7.0,0.0
1,2,NW,,MSP,False,False,7,-39,291,46.0,8.0,0.0,-67,240,41.0,8.0,0.0
6,5,AA,106.0,BOS,False,False,20,244,140,62.0,5.0,0.0,283,124,67.0,4.0,0.0
10,2,AA,108.0,DFW,False,False,20,189,208,26.0,0.0,0.0,289,155,31.0,2.0,0.0
5,2,UA,103.0,BDL,False,True,13,150,168,41.0,8.0,5.0,206,210,46.0,8.0,0.0
1,7,UA,,MSP,False,False,20,61,97,62.0,6.0,0.0,61,162,62.0,4.0,0.0
1,6,DL,,ATL,True,True,15,-22,262,46.0,8.0,5.0,111,284,62.0,8.0,0.0
11,7,AA,,MKE,False,False,21,56,173,57.0,8.0,5.0,50,182,93.0,8.0,0.0
10,1,AA,91.0,TUL,False,False,22,89,222,31.0,7.0,0.0,150,215,36.0,8.0,0.0
10,1,UA,61.0,MCI,False,False,15,189,261,41.0,,0.0,217,221,41.0,,0.0
3,4,AA,81.0,RDU,False,False,18,67,248,62.0,2.0,0.0,244,106,62.0,0.0,0.0
6,4,AA,,DFW,False,False,6,183,81,41.0,8.0,5.0,239,97,21.0,6.0,0.0
8,6,UA,,ANC,False,False,13,250,145,67.0,0.0,0.0,128,189,26.0,8.0,
7,6,UA,105.0,BOS,False,False,9,222,110,0.0,8.0,0.0,211,165,36.0,8.0,0.0
9,4,DL,83.0,ATL,False,False,17,200,111,77.0,2.0,0.0,194,161,41.0,2.0,0.0
8,3,UA,33.0,CID,True,True,15,289,124,36.0,8.0,0.0,278,115,26.0,2.0,
10,7,MQ,27.0,DBQ,True,True,12,217,185,,0.0,0.0,233,167,57.0,0.0,0.0
3,4,AA,252.0,LAX,False,False,18,28,210,46.0,8.0,0.0,167,132,88.0,7.0,0.0
2,5,UA,227.0,SMF,False,False,11,-39,164,36.0,8.0,0.0,117,111,36.0,7.0,0.0
4,2,OO,80.0,ABE,False,False,7,111,205,26.0,7.0,0.0,206,140,82.0,2.0,0.0
12,4,UA,,SEA,False,False,15,-150,188,67.0,7.0,0.0,56,278,31.0,7.0,0.0
3,2,UA,,BOS,False,False,17,72,292,52.0,1.0,0.0,17,271,67.0,0.0,0.0
10,5,AA,247.0,SJC,False,False,15,128,281,36.0,0.0,0.0,211,155,57.0,7.0,0.0
1,3,AA,79.0,SYR,False,False,21,-72,281,57.0,2.0,0.0,-106,151,46.0,8.0,0.0
1,2,AA,,BOS,False,False,12,11,207,67.0,8.0,0.0,-11,279,31.0,8.0,0.0
4,3,UA,,MHT,False,False,17,200,91,36.0,7.0,0.0,133,9999,51.0,0.0,
10,1,TW,,STL,False,False,14,194,71,82.0,5.0,0.0,239,113,77.0,6.0,0.0
1,7,AA,247.0,LAX,True,True,0,-167,299,36.0,,0.0,137,155,31.0,8.0,10.0
1,2,AA,,RDU,False,True,12,-17,267,31.0,8.0,0.0,0,299,67.0,8.0,0.0
7,7,UA,,SJC,False,False,12,250,198,57.0,8.0,0.0,261,9999,61.0,0.0,
8,2,MQ,25.0,MSN,True,True,18,322,73,82.0,4.0,0.0,294,74,26.0,2.0,0.0
5,5,AA,,DFW,False,False,16,183,192,31.0,1.0,0.0,267,131,36.0,4.0,0.0
3,1,UA,,LGA,False,True,14,94,126,77.0,8.0,0.0,111,10,82.0,8.0,0.0
5,5,AA,237.0,SEA,False,False,19,89,203,67.0,7.0,0.0,189,156,26.0,7.0,0.0
2,7,PA (1),,JFK,False,False,13,11,193,82.0,0.0,0.0,78,64,36.0,6.0,0.0
10,1,UA,,DTW,True,True,14,133,288,41.0,2.0,0.0,139,276,31.0,0.0,0.0
3,7,AA,,CLE,False,False,10,0,252,46.0,5.0,0.0,-33,218,52.0,6.0,0.0
7,5,UA,43.0,CMH,False,False,22,228,205,57.0,7.0,0.0,250,202,36.0,4.0,0.0
11,5,MQ,24.0,GRR,False,False,9,67,211,51.0,2.0,0.0,83,242,51.0,4.0,0.0
9,4,AA,122.0,TPA,False,False,12,211,139,62.0,2.0,0.0,294,150,36.0,8.0,0.0
3,1,UA,,LNK,False,False,10,-44,125,72.0,6.0,0.0,-33,252,82.0,0.0,0.0
1,2,UA,53.0,DSM,True,True,20,-17,175,15.0,,10.0,0,188,41.0,8.0,3.0
4,4,AA,112.0,DFW,False,False,11,94,135,36.0,8.0,0.0,167,90,46.0,8.0,0.0
12,6,UA,223.0,PDX,False,False,20,72,171,62.0,4.0,0.0,56,213,67.0,8.0,5.0
8,7,UA,225.0,SEA,True,False,16,294,162,41.0,7.0,0.0,250,195,31.0,2.0,0.0
9,1,AA,85.0,PHL,True,False,20,200,215,31.0,5.0,0.0,228,254,15.0,2.0,0.0
1,4,MQ,53.0,CVG,True,True,11,17,168,66.0,8.0,0.0,33,126,46.0,8.0,0.0
4,5,AA,,DSM,False,False,18,161,82,31.0,6.0,0.0,211,30,57.0,8.0,8.0
1,5,UA,,DCA,False,False,10,-11,233,57.0,0.0,0.0,94,224,51.0,8.0,0.0
3,4,OO,68.0,SGF,True,True,21,44,245,51.0,4.0,0.0,194,172,72.0,0.0,0.0
6,1,DL,96.0,ATL,False,False,16,167,200,72.0,7.0,0.0,211,127,26.0,8.0,3.0
2,3,AA,87.0,ATL,False,False,16,-50,234,31.0,8.0,0.0,72,222,36.0,7.0,0.0
7,4,UA,180.0,PHX,False,False,12,306,86,62.0,6.0,0.0,411,58,41.0,0.0,0.0
12,6,UA,84.0,PHL,False,False,21,22,129,52.0,0.0,0.0,56,9978,67.0,7.0,0.0
9,5,UA,121.0,DFW,False,False,8,194,181,0.0,7.0,0.0,300,123,26.0,0.0,0.0
5,5,MQ,46.0,SDF,False,False,8,167,81,52.0,8.0,0.0,167,93,36.0,7.0,0.0
7,4,US,59.0,PIT,False,False,13,289,176,31.0,4.0,0.0,272,197,31.0,4.0,0.0
4,7,UA,,OAK,False,False,16,94,187,41.0,0.0,0.0,155,9999,61.0,2.0,
3,2,UA,54.0,CMH,False,False,14,22,213,57.0,7.0,0.0,22,129,52.0,8.0,0.0
2,4,MQ,30.0,GRR,False,False,8,-6,108,57.0,8.0,3.0,-11,70,62.0,8.0,3.0
8,6,UA,46.0,CVG,False,False,13,222,173,31.0,2.0,0.0,244,162,46.0,2.0,0.0
6,2,UA,63.0,OMA,False,False,10,244,232,26.0,7.0,0.0,194,179,26.0,2.0,0.0
5,2,UA,203.0,LAS,False,True,18,289,138,41.0,7.0,0.0,311,125,26.0,0.0,0.0
5,4,OO,82.0,ICT,False,False,15,278,123,15.0,7.0,0.0,189,152,67.0,8.0,3.0
10,4,NW,62.0,MSP,False,False,19,206,168,41.0,0.0,0.0,244,52,72.0,7.0,0.0
7,5,UA,,EWR,False,False,18,233,143,46.0,4.0,0.0,183,175,36.0,8.0,10.0
8,1,DH,85.0,IAD,False,False,12,256,207,41.0,8.0,0.0,322,173,41.0,7.0,0.0
2,2,UA,66.0,MSP,False,False,11,117,188,52.0,7.0,0.0,67,119,0.0,7.0,0.0
6,5,AA,248.0,SFO,False,False,8,228,150,26.0,7.0,0.0,133,135,46.0,6.0,
7,5,UA,,OAK,False,False,16,283,193,31.0,3.0,0.0,188,9999,66.0,0.0,
8,5,AA,,TUS,False,False,19,272,166,67.0,2.0,0.0,350,81,41.0,5.0,0.0
5,2,UA,161.0,SLC,False,False,9,156,179,41.0,2.0,0.0,244,97,57.0,6.0,0.0
3,6,AA,160.0,FLL,False,False,17,17,262,52.0,4.0,0.0,261,141,46.0,7.0,
5,3,YV,99.0,OKC,True,True,15,244,75,71.0,7.0,0.0,333,103,46.0,4.0,0.0
12,1,XE,130.0,IAH,False,False,15,50,148,103.0,2.0,0.0,172,256,26.0,2.0,0.0
9,3,AA,147.0,FLL,False,False,6,211,168,41.0,6.0,0.0,311,112,62.0,2.0,0.0
10,7,MQ,34.0,CID,False,False,17,189,163,41.0,0.0,0.0,178,162,21.0,0.0,
2,3,UA,,CVG,False,False,18,-117,283,57.0,0.0,0.0,-89,242,15.0,8.0,0.0
12,1,DL,48.0,CVG,False,False,6,-39,256,0.0,8.0,0.0,11,250,31.0,9.0,0.0
12,1,UA,,DSM,False,False,8,6,94,57.0,8.0,0.0,-22,137,67.0,8.0,0.0
9,1,UA,188.0,PHX,True,True,20,272,89,57.0,2.0,0.0,422,48,57.0,2.0,0.0
8,6,AA,,ABQ,False,False,11,283,151,57.0,6.0,0.0,283,120,26.0,2.0,0.0
7,1,CO,97.0,EWR,False,False,15,294,133,31.0,8.0,0.0,294,156,41.0,4.0,0.0
11,6,UA,110.0,DFW,False,False,7,44,204,36.0,7.0,0.0,89,189,52.0,2.0,0.0
6,2,AA,133.0,MCO,False,False,15,300,234,36.0,2.0,0.0,283,229,77.0,7.0,0.0
9,6,DL,,ATL,False,False,15,228,229,52.0,1.0,0.0,294,139,62.0,0.0,0.0
9,7,AA,,IND,False,False,10,144,222,57.0,0.0,0.0,189,218,62.0,4.0,0.0
1,2,US,87.0,PHL,False,False,18,56,6,46.0,2.0,0.0,0,124,31.0,8.0,0.0
1,1,UA,,RIC,False,False,20,78,195,36.0,2.0,0.0,144,248,67.0,0.0,0.0
4,2,UA,48.0,CMH,False,False,21,117,162,41.0,8.0,0.0,128,179,62.0,6.0,0.0
4,7,NW,71.0,MEM,False,False,17,122,215,61.0,7.0,0.0,189,199,36.0,0.0,0.0
3,1,OH,44.0,CVG,True,True,6,11,316,57.0,8.0,0.0,6,323,51.0,8.0,0.0
7,3,MQ,33.0,GRB,False,False,13,283,168,15.0,7.0,0.0,283,148,62.0,0.0,0.0
2,2,AA,,ATL,True,True,13,0,110,31.0,8.0,0.0,172,87,26.0,8.0,0.0
10,5,UA,213.0,BOI,True,True,20,117,200,57.0,7.0,0.0,50,174,57.0,0.0,0.0
10,7,UA,,HSV,False,False,20,239,76,52.0,0.0,0.0,211,88,31.0,5.0,0.0
8,5,UA,31.0,CID,False,False,9,244,220,26.0,0.0,0.0,250,189,46.0,2.0,
8,1,UA,101.0,MHT,True,True,19,322,148,31.0,2.0,0.0,294,193,0.0,2.0,0.0
7,6,UA,,EWR,False,False,8,261,196,46.0,4.0,0.0,250,226,41.0,8.0,0.0
7,3,AA,513.0,HNL,False,False,11,267,176,0.0,7.0,0.0,317,145,82.0,2.0,0.0
2,6,MQ,61.0,TYS,False,False,11,72,135,15.0,4.0,0.0,128,176,31.0,7.0,0.0
12,1,UA,35.0,CID,False,False,20,-6,233,31.0,4.0,0.0,0,209,31.0,0.0,
12,7,UA,43.0,CVG,False,False,14,-11,166,77.0,4.0,0.0,22,155,98.0,,0.0
1,2,UA,,EWR,True,True,10,0,310,57.0,1.0,0.0,0,319,36.0,8.0,0.0
2,3,UA,43.0,CLE,False,False,21,0,305,36.0,4.0,0.0,-6,270,52.0,4.0,0.0
5,1,DL,92.0,ATL,False,False,14,117,165,57.0,8.0,0.0,217,109,36.0,8.0,43.0
2,4,UA,201.0,LAS,False,False,12,61,168,0.0,8.0,0.0,83,143,88.0,2.0,0.0
8,6,AA,103.0,DFW,False,False,0,261,116,31.0,0.0,0.0,283,132,46.0,0.0,0.0
11,5,UA,,OMA,False,False,8,28,164,36.0,8.0,0.0,50,197,62.0,0.0,
9,2,DL,50.0,CVG,False,False,16,283,130,46.0,7.0,0.0,250,179,46.0,4.0,0.0
10,4,AA,40.0,DTW,False,False,10,100,192,36.0,8.0,0.0,117,180,26.0,4.0,0.0
7,7,AA,97.0,LGA,False,True,18,278,95,41.0,7.0,0.0,233,88,31.0,8.0,0.0
10,5,UA,64.0,BNA,False,False,7,67,104,21.0,8.0,10.0,117,61,62.0,8.0,0.0
9,6,AA,219.0,LAX,False,False,14,250,143,57.0,7.0,0.0,217,98,52.0,4.0,0.0
12,5,EA,,ATL,False,False,7,-61,203,31.0,0.0,0.0,78,184,0.0,8.0,0.0
5,7,CO,,EWR,False,False,15,139,170,52.0,3.0,0.0,78,108,62.0,2.0,0.0
7,7,UA,,MSN,False,False,11,278,184,15.0,8.0,3.0,289,164,46.0,8.0,0.0
7,5,AA,,DCA,False,True,16,250,98,41.0,8.0,0.0,267,132,31.0,8.0,0.0
10,6,UA,255.0,SEA,False,False,17,94,54,51.0,7.0,0.0,133,213,26.0,0.0,0.0
12,2,AA,,SLC,True,True,15,-100,204,46.0,7.0,0.0,-44,313,26.0,8.0,0.0
11,5,UA,84.0,BWI,False,False,14,50,151,72.0,7.0,0.0,89,167,0.0,8.0,10.0
11,3,HP,,PHX,False,False,13,100,218,46.0,8.0,0.0,267,168,21.0,7.0,0.0
12,5,UA,90.0,RDU,False,False,6,128,108,62.0,8.0,0.0,50,274,36.0,7.0,0.0
2,1,AA,95.0,EWR,False,False,15,11,273,46.0,7.0,0.0,39,188,52.0,4.0,0.0
10,3,MQ,47.0,SDF,False,False,13,228,273,52.0,2.0,0.0,228,282,41.0,2.0,0.0
5,6,NW,,MEM,False,False,12,222,98,77.0,7.0,0.0,283,156,67.0,0.0,0.0
5,4,AA,64.0,STL,False,False,9,183,143,72.0,8.0,0.0,233,149,77.0,7.0,0.0
2,5,UA,134.0,TPA,True,True,19,-222,333,52.0,,0.0,217,118,72.0,8.0,0.0
4,6,UA,224.0,PDX,False,False,8,67,89,57.0,7.0,0.0,172,205,15.0,4.0,0.0
7,5,MQ,88.0,RIC,False,False,21,272,165,36.0,4.0,0.0,317,130,36.0,2.0,0.0
1,4,DL,85.0,ATL,False,False,16,6,141,57.0,8.0,0.0,139,125,26.0,8.0,0.0
1,6,US,86.0,CLT,False,False,8,-133,134,46.0,8.0,0.0,-39,244,15.0,2.0,0.0
9,5,NW,89.0,MEM,False,True,6,217,35,52.0,8.0,0.0,244,69,57.0,8.0,0.0
1,3,AA,,SNA,True,True,15,-61,198,41.0,8.0,0.0,172,9999,46.0,2.0,
8,5,UA,229.0,SEA,False,False,13,289,197,46.0,7.0,0.0,244,179,36.0,2.0,0.0
4,3,AA,,PHL,False,False,18,56,235,88.0,8.0,0.0,233,119,41.0,7.0,0.0
5,7,AA,,SFO,False,False,22,228,110,93.0,0.0,0.0,139,139,52.0,8.0,0.0
10,7,OO,144.0,SAT,True,True,20,167,183,41.0,7.0,0.0,250,193,51.0,4.0,0.0
4,5,AA,53.0,STL,True,True,15,89,143,41.0,8.0,0.0,183,123,46.0,8.0,0.0
7,3,AA,,MCI,True,True,22,200,79,77.0,8.0,0.0,250,142,67.0,4.0,0.0
10,5,UA,228.0,PDX,False,False,12,183,138,77.0,2.0,0.0,106,142,31.0,8.0,5.0
11,7,UA,40.0,MBS,True,True,14,39,62,36.0,8.0,0.0,44,42,15.0,8.0,5.0
11,5,AA,,DTW,True,False,10,56,227,113.0,0.0,0.0,67,252,103.0,0.0,0.0
11,4,UA,242.0,SFO,False,False,21,33,115,98.0,8.0,0.0,189,174,0.0,7.0,0.0
5,1,AA,210.0,RNO,False,False,9,139,116,36.0,,13.0,228,143,15.0,8.0,0.0
8,2,UA,104.0,BOS,True,False,12,278,192,21.0,8.0,0.0,222,144,88.0,1.0,0.0
1,4,AA,141.0,MIA,False,False,0,-94,266,26.0,4.0,0.0,228,189,26.0,8.0,0.0
6,7,AA,40.0,STL,False,False,10,206,150,31.0,8.0,0.0,272,124,15.0,7.0,0.0
8,5,UA,225.0,LAX,False,False,14,228,140,15.0,7.0,0.0,222,141,67.0,4.0,0.0
10,5,TW,,STL,True,True,16,89,249,31.0,3.0,0.0,139,225,31.0,8.0,0.0
2,5,AA,,BWI,False,False,16,-44,168,57.0,8.0,0.0,-61,231,26.0,0.0,0.0
6,2,UA,111.0,LGA,True,True,6,133,118,52.0,,0.0,194,116,26.0,8.0,0.0
4,3,AA,,BWI,False,False,10,267,168,57.0,1.0,0.0,228,192,46.0,2.0,0.0
4,4,AA,194.0,PHX,False,False,19,172,116,62.0,2.0,0.0,317,9999,26.0,,0.0
11,6,CO,127.0,EWR,True,True,16,-44,171,41.0,3.0,0.0,156,68,62.0,8.0,8.0
3,6,AA,100.0,TUL,False,False,11,39,158,31.0,7.0,0.0,33,164,0.0,8.0,0.0
3,3,AA,194.0,PHX,False,False,9,67,166,67.0,,20.0,294,112,36.0,7.0,0.0
4,7,CO,88.0,EWR,False,False,18,122,150,62.0,5.0,0.0,83,170,67.0,6.0,0.0
1,3,UA,117.0,TPA,False,False,14,-56,278,41.0,4.0,0.0,161,242,41.0,0.0,0.0
5,2,AA,,CLE,False,False,7,183,123,36.0,0.0,0.0,128,68,67.0,8.0,48.0
5,1,UA,106.0,LGA,True,True,16,122,83,67.0,8.0,0.0,167,9997,21.0,7.0,56.0
9,4,AA,120.0,DFW,True,True,16,200,180,67.0,8.0,0.0,256,134,36.0,7.0,0.0
2,2,UA,83.0,BWI,False,False,13,6,311,31.0,8.0,0.0,22,306,36.0,0.0,0.0
8,4,AA,113.0,BOS,False,False,20,300,154,46.0,7.0,0.0,239,163,36.0,4.0,0.0
7,1,UA,170.0,PHX,False,False,17,311,170,41.0,,0.0,372,78,98.0,,0.0
5,3,UA,40.0,SDF,False,False,21,256,141,57.0,4.0,0.0,261,153,31.0,8.0,0.0
10,7,UA,,SYR,False,False,14,67,306,15.0,2.0,0.0,28,270,41.0,6.0,0.0
5,7,MQ,44.0,LSE,False,False,10,128,162,36.0,4.0,0.0,133,183,31.0,0.0,0.0
4,2,UA,,BWI,False,False,7,67,143,67.0,8.0,15.0,111,288,41.0,8.0,0.0
2,3,UA,99.0,LGA,False,False,17,-6,52,67.0,8.0,0.0,39,4,52.0,5.0,0.0
2,3,MQ,27.0,GRR,False,False,13,28,222,31.0,8.0,0.0,22,197,72.0,7.0,0.0
4,1,AA,146.0,MIA,False,False,13,39,214,98.0,2.0,0.0,244,164,46.0,7.0,0.0
2,3,MQ,31.0,GRB,False,False,10,-78,277,41.0,0.0,0.0,-139,259,46.0,0.0,0.0
2,6,DH,76.0,GSP,False,False,9,0,146,15.0,8.0,0.0,106,132,46.0,0.0,0.0
8,7,YV,34.0,BMI,False,False,17,261,144,26.0,7.0,0.0,266,140,36.0,2.0,
1,4,UA,45.0,CLE,False,False,7,22,124,41.0,8.0,0.0,33,154,21.0,2.0,0.0
11,2,AA,43.0,STL,True,True,22,156,117,82.0,7.0,0.0,178,129,46.0,8.0,0.0
3,2,UA,61.0,MSP,False,False,12,-33,137,57.0,4.0,0.0,-44,180,57.0,2.0,0.0
2,2,UA,99.0,LGA,True,True,19,-50,150,77.0,7.0,0.0,89,9940,41.0,8.0,8.0
5,5,DH,90.0,FAR,False,False,15,172,170,52.0,4.0,0.0,222,139,62.0,0.0,0.0
6,2,AA,,SAN,False,False,19,250,170,52.0,0.0,0.0,239,95,41.0,1.0,0.0
8,6,AA,,ROC,True,True,10,222,143,41.0,8.0,0.0,228,135,36.0,8.0,5.0
10,2,AA,,SNA,False,False,19,100,265,67.0,8.0,0.0,222,9999,51.0,0.0,
5,5,UA,58.0,MSP,False,False,8,161,234,36.0,,0.0,194,174,82.0,5.0,0.0
9,6,AA,156.0,MIA,False,False,21,250,84,46.0,4.0,0.0,256,147,26.0,4.0,0.0
7,4,UA,45.0,CVG,True,True,14,233,153,21.0,8.0,3.0,306,153,31.0,4.0,0.0
11,2,UA,223.0,SAN,False,False,10,122,234,62.0,7.0,0.0,178,206,57.0,7.0,0.0
1,6,UA,89.0,ICT,False,False,12,-117,210,88.0,8.0,0.0,-56,284,41.0,0.0,0.0
2,1,AA,,SJC,False,False,12,22,215,82.0,8.0,0.0,156,9999,31.0,8.0,
6,4,AA,97.0,PHL,False,False,13,278,106,46.0,7.0,0.0,278,167,41.0,7.0,0.0
8,2,AA,,DFW,False,False,15,217,206,77.0,2.0,0.0,339,127,62.0,3.0,0.0
5,6,AA,,MCO,False,False,7,83,155,46.0,8.0,0.0,283,176,57.0,6.0,
12,2,UA,,BDL,True,True,17,-33,146,57.0,8.0,0.0,-6,256,15.0,8.0,0.0
9,7,US,88.0,BWI,False,False,12,172,199,72.0,6.0,0.0,211,90,46.0,8.0,0.0
9,7,MQ,81.0,XNA,True,True,21,161,213,62.0,8.0,0.0,289,122,0.0,0.0,0.0
1,5,AA,147.0,MIA,False,False,8,-44,305,46.0,8.0,0.0,233,195,36.0,7.0,0.0
1,5,NW,54.0,DTW,False,False,18,-11,185,36.0,8.0,0.0,17,170,36.0,8.0,0.0
5,7,UA,,EWR,False,True,14,161,68,41.0,8.0,3.0,261,151,36.0,5.0,0.0
8,3,US,101.0,PHL,True,True,17,217,152,41.0,8.0,53.0,289,218,46.0,2.0,0.0
2,6,UA,46.0,SDF,False,False,15,20,140,26.0,8.0,0.0,100,145,26.0,7.0,0.0
3,1,AA,212.0,PHX,False,False,12,6,268,57.0,4.0,0.0,239,185,36.0,,0.0
11,3,DL,,ATL,False,False,10,50,195,67.0,8.0,0.0,194,237,52.0,8.0,0.0
6,2,AA,227.0,PDX,True,True,19,339,127,46.0,4.0,0.0,194,200,21.0,8.0,0.0
6,3,UA,58.0,STL,False,True,15,139,160,41.0,8.0,0.0,183,156,26.0,8.0,0.0
6,6,AA,107.0,BOS,False,False,9,244,153,41.0,0.0,0.0,217,155,41.0,7.0,0.0
5,6,AA,113.0,MSY,False,False,19,111,162,88.0,7.0,0.0,300,149,52.0,8.0,0.0
10,1,UA,129.0,MCO,True,True,9,150,154,31.0,8.0,0.0,306,163,103.0,6.0,0.0
8,6,UA,84.0,CLT,False,False,18,278,90,46.0,0.0,0.0,283,122,26.0,7.0,0.0
5,3,UA,,MCO,False,True,14,228,49,52.0,3.0,0.0,311,122,52.0,5.0,0.0
12,6,UA,105.0,BOS,False,False,7,-11,367,31.0,8.0,0.0,-28,279,62.0,2.0,0.0
7,1,UA,,LGA,True,True,15,311,156,26.0,6.0,0.0,278,122,15.0,8.0,0.0
11,1,UA,60.0,MSP,False,False,8,22,183,36.0,3.0,0.0,39,155,67.0,7.0,0.0
6,4,NW,,MEM,True,True,17,239,152,67.0,8.0,0.0,339,134,57.0,4.0,0.0
3,5,MQ,56.0,PIT,True,False,18,-17,265,62.0,8.0,0.0,56,309,21.0,4.0,0.0
5,4,AA,95.0,LGA,True,True,17,206,112,46.0,7.0,30.0,267,145,36.0,2.0,0.0
5,6,AA,,ROC,False,False,20,178,133,77.0,8.0,3.0,156,178,46.0,0.0,0.0
1,6,MQ,24.0,MSN,False,False,17,106,139,57.0,2.0,0.0,78,118,31.0,0.0,0.0
11,1,AA,222.0,SEA,False,False,15,50,179,26.0,7.0,0.0,167,64,72.0,0.0,0.0
10,7,UA,82.0,CLT,False,False,7,133,229,36.0,2.0,0.0,140,296,36.0,8.0,0.0
6,3,AA,46.0,STL,False,True,9,272,157,41.0,7.0,0.0,306,162,57.0,4.0,0.0
5,2,AA,,PIT,False,False,10,183,212,57.0,6.0,0.0,306,159,62.0,0.0,0.0
7,5,AA,61.0,BNA,False,False,7,161,112,36.0,8.0,0.0,239,131,26.0,4.0,0.0
8,7,AA,252.0,SFO,False,True,12,283,191,52.0,,0.0,210,132,82.0,0.0,0.0
5,7,UA,77.0,DCA,False,False,18,189,228,36.0,,0.0,206,190,57.0,,0.0
1,3,UA,,DCA,False,False,6,-117,290,77.0,0.0,0.0,22,152,31.0,8.0,0.0
